,S,mu,v,s
492,20,14.199186991869919,20.79365787560315,4.560006346004702
493,23,14.217038539553753,20.908269525898067,4.572556126052262
494,20,14.228744939271255,20.93350571227196,4.575314821110342
495,19,14.238383838383838,20.93711253953678,4.575708965781891
496,24,14.258064516129032,21.086628511966705,4.592017912853422
497,21,14.271629778672033,21.13547279653778,4.5973332266149445
498,20,14.283132530120483,21.15879179368075,4.599868671351471
499,21,14.296593186372746,21.206621660153974,4.605064783491539
500,18,14.304,21.191584000000002,4.603431763369585
501,17,14.309381237524951,21.163764287791683,4.600409143521007
502,20,14.320717131474103,21.185985143092964,4.6028236054722935
503,17,14.326043737574553,21.158109000075097,4.59979445193751
504,16,14.329365079365079,21.121677374653565,4.595832609511966
505,23,14.346534653465346,21.2284285854328,4.607431886141432
506,20,14.357707509881424,21.249515693105657,4.609719697888979
507,19,14.366863905325443,21.25002625958475,4.609775076897435
508,20,14.377952755905511,21.270537541075083,4.611999299769579
509,17,14.38310412573674,21.242229264206948,4.608929296941639
510,16,14.386274509803922,21.20569396386005,4.6049640567392105
511,19,14.395303326810176,21.20577050486173,4.6049723674373695
512,16,14.3984375,21.16937255859375,4.6010186435825
513,15,14.399610136452242,21.12881076418575,4.596608615510543
514,24,14.418287937743191,21.266669442383684,4.611579929089778
515,21,14.431067961165049,21.30932604392497,4.61620255663949
516,20,14.44186046511628,21.328015143320716,4.618226406676129
517,21,14.454545454545455,21.369790750835236,4.622747100029942
518,18,14.461389961389962,21.352756369165636,4.620904280459143
519,17,14.466281310211945,21.324007558629496,4.617792498437916
520,20,14.476923076923077,21.341775147928995,4.619715916366395
521,17,14.48176583493282,21.313007246510292,4.616601265705139
522,16,14.484674329501916,21.276585047195432,4.6126548805644925
523,21,14.497131931166347,21.316913380299713,4.617024299297082
524,18,14.50381679389313,21.299603752695067,4.615149374905981
525,17,14.508571428571429,21.270878911564626,4.612036308569635
526,18,14.515209125475286,21.2535709638711,4.610159537789457
527,15,14.516129032258064,21.213686723388626,4.605831816663373
528,14,14.515151515151516,21.17401285583104,4.601522884418922
529,17,14.51984877126654,21.1456362720259,4.598438460176008
530,14,14.518867924528301,21.1062477750089,4.594153651654339
531,13,14.516007532956685,21.07083603760804,4.5902980336366
532,20,14.526315789473685,21.087653343886032,4.5921294999037245
533,17,14.53095684803002,21.059548240164176,4.589068341195648
534,16,14.53370786516854,21.024144678702186,4.5852093385910075
535,17,14.538317757009345,20.996195300899643,4.582160549446041
536,14,14.537313432835822,20.957562931610603,4.577943089599367
537,13,14.534450651769088,20.922928608831047,4.574158787015493
538,16,14.537174721189592,20.888023244565442,4.570341698884826
539,13,14.534322820037106,20.85364569170559,4.566579211149807
540,12,14.52962962962963,20.826899862825787,4.5636498400760095
541,23,14.5452865064695,20.92077722845009,4.573923614190566
542,20,14.555350553505535,20.936973216595632,4.575693741564838
543,19,14.56353591160221,20.934729302117358,4.57544853562111
544,20,14.573529411764707,20.950475778546714,4.577168969848799
545,17,14.577981651376147,20.922817944617456,4.574146690325689
546,16,14.58058608058608,20.88819452830442,4.570360437460532
547,19,14.588665447897624,20.88564849319372,4.570081891300606
548,16,14.591240875912408,20.851164153657628,4.566307496616673
549,15,14.591985428051002,20.813487679204783,4.5621801454134605
550,20,14.601818181818182,20.828723966942153,4.563849687154711
551,17,14.60617059891107,20.801341234053908,4.560848740536558
552,16,14.608695652173912,20.767170762444863,4.557101135858723
553,17,14.613019891500905,20.739938981521142,4.554112315426701
554,14,14.611913357400722,20.70317937155443,4.550074655602304
555,13,14.609009009009009,20.670549468387303,4.5464875968584035
556,16,14.611510791366907,20.636845918948293,4.542779536687676
557,13,14.608617594254937,20.6044499740531,4.539212483906553
558,12,14.60394265232975,20.579697717141354,4.5364851721505
559,19,14.61180679785331,20.57739190542785,4.536231024256574
560,16,14.614285714285714,20.544081632653057,4.53255795689951
561,15,14.614973262032086,20.507725890550677,4.5285456705824085
562,16,14.617437722419929,20.474642545053886,4.524891440140181
563,13,14.6145648312611,20.44291397581467,4.521384077449588
564,12,14.609929078014185,20.418766661636738,4.518712943044373
565,15,14.610619469026549,20.382896076435117,4.514742083046951
566,12,14.60600706713781,20.358903844473023,4.512084201837664
567,11,14.599647266313934,20.345890528136266,4.510641919742274
568,24,14.616197183098592,20.46537145407657,4.523866869623439
569,21,14.627416520210897,20.50090035550916,4.527791995609909
570,20,14.636842105263158,20.515484764542933,4.529402252454835
571,21,14.647985989492119,20.550341828174986,4.5332484851566415
572,18,14.653846153846153,20.534023668639055,4.5314482970281205
573,17,14.657940663176266,20.50777726000445,4.528551342317369
574,20,14.667247386759582,20.521679879566346,4.530086078604506
575,17,14.671304347826087,20.49543742911153,4.527188689364684
576,16,14.67361111111111,20.46291473765432,4.523595333101129
577,21,14.684575389948007,20.496694490416875,4.527327521884945
578,18,14.690311418685122,20.480217550077228,4.5255074356448945
579,17,14.694300518134716,20.45404350899801,4.52261467615781
580,18,14.7,20.437586206896555,4.520794864500772
581,15,14.700516351118761,20.40256427727137,4.516919777599705
582,14,14.699312714776632,20.36835004310294,4.513130847106357
583,17,14.703259005145798,20.342476514391464,4.510263463966541
584,14,14.702054794520548,20.308488928504413,4.5064940839309235
585,13,14.699145299145298,20.2787172182044,4.503189671577736
586,20,14.708191126279864,20.29198068702023,4.504662105754463
587,17,14.712095400340715,20.266344331614278,4.501815670550526
588,16,14.714285714285714,20.234693877551024,4.4982989982382255
589,17,14.718166383701188,20.209194600499828,4.495463780356797
590,14,14.716949152542373,20.17581442114335,4.491749594661679
591,13,14.71404399323181,20.146655558132277,4.48850259642704
592,16,14.716216216216216,20.115412710007302,4.485020926373399
593,13,14.713322091062395,20.086449840608104,4.481790918885898
594,12,14.70875420875421,20.06500753891326,4.479398122394711
595,21,14.719327731092436,20.097693665701573,4.483045133132341
596,18,14.724832214765101,20.08200081077429,4.481294546308498
597,17,14.728643216080402,20.05701876215247,4.478506309267909
598,18,14.734113712374581,20.04134461583204,4.476756037113486
599,15,14.734557595993323,20.008004436999894,4.4730307887382015
600,14,14.733333333333333,19.975555555555555,4.469402147441596
601,17,14.737104825291182,19.950852849244605,4.466637756662679
602,14,14.735880398671096,19.918612929217115,4.4630273278590975
603,13,14.733001658374793,19.89056926533722,4.459884445289723
604,18,14.73841059602649,19.875279593000304,4.458169982515281
605,15,14.738842975206612,19.84254081005396,4.454496695481316
606,14,14.737623762376238,19.81069666372578,4.45092087816957
607,15,14.738056013179571,19.77817282717554,4.447265769793339
608,12,14.733552631578947,19.75795316828255,4.44499191993445
609,11,14.727422003284072,19.7483613342285,4.443912840530122
610,14,14.726229508196722,19.716852996506315,4.4403663133244216
611,11,14.72013093289689,19.707270686620898,4.43928718226484
612,10,14.712418300653594,19.711414413259856,4.439753868544951
613,17,14.716150081566068,19.687781589221036,4.437091568721682
614,14,14.714983713355048,19.656550732633768,4.433570878268866
615,13,14.71219512195122,19.629363474122545,4.430503749476186
616,14,14.71103896103896,19.59831969978074,4.426998949602399
617,11,14.705024311183145,19.58884023441707,4.425928177729172
618,10,14.697411003236246,19.59290591845498,4.4263874568834325
619,13,14.694668820678514,19.56590049613609,4.423335901345962
620,10,14.687096774193549,19.569833506763786,4.423780454177601
621,9,14.677938808373591,19.59031845680309,4.426095170328253
622,20,14.686495176848874,19.60428707312786,4.427672873319331
623,17,14.690208667736758,19.581396906698547,4.425087220236291
624,16,14.692307692307692,19.55276134122288,4.421850443108957
625,17,14.696,19.529984000000002,4.419274148545211
626,14,14.694888178913738,19.499558533821922,4.415830446679529
627,13,14.692185007974482,19.473033024783213,4.412825968105157
628,16,14.694267515923567,19.444744208690008,4.409619508380514
629,13,14.691573926868044,19.418386870925914,4.406629876779523
630,12,14.687301587301587,19.39904509952129,4.404434708282244
631,17,14.690966719492868,19.37676467559605,4.401904664528305
632,14,14.689873417721518,19.346859477647815,4.398506505354723
633,13,14.687203791469194,19.320799922134125,4.395543188518812
634,14,14.686119873817034,19.29106917175014,4.392159966548366
635,11,14.680314960629921,19.282053444106886,4.391133503334519
636,10,14.672955974842766,19.286123966615246,4.391596972243155
637,13,14.67032967032967,19.260234271223283,4.388648342169065
638,10,14.663009404388715,19.264180285178014,4.3890978896782435
639,9,14.65414710485133,19.284141643461886,4.391371271421022
640,16,14.65625,19.2568359375,4.388261151925669
641,13,14.653666146645866,19.2310669025825,4.385324036212433
642,12,14.649532710280374,19.212063644568666,4.383156812682917
643,13,14.64696734059098,19.186409932059334,4.380229438289658
644,10,14.639751552795031,19.190096832683928,4.380650275094318
645,9,14.631007751937984,19.209581154978665,4.382873618412772
646,12,14.626934984520124,19.1905438564541,4.380701297332894
647,9,14.61823802163833,19.209744654319426,4.38289227044419
648,8,14.608024691358025,19.24758992531626,4.387207531598689
649,23,14.620955315870571,19.326278902471742,4.396166387032199
650,20,14.62923076923077,19.340991715976333,4.397839437266478
651,19,14.63594470046083,19.340582018447336,4.397792857610205
652,20,14.644171779141104,19.35498136926493,4.39942966408885
653,17,14.647779479326188,19.333827381692224,4.397024832962878
654,16,14.649847094801224,19.30705655154355,4.393979580237436
655,19,14.65648854961832,19.306427364372706,4.393907983148112
656,16,14.658536585365853,19.279744199881023,4.3908705514830455
657,15,14.659056316590563,19.25057627841139,4.3875478662245255
658,20,14.667173252279635,19.264606295211614,4.38914641988754
659,17,14.670713201820941,19.243618762966836,4.386754923969065
660,16,14.672727272727272,19.217134986225894,4.383735277845355
661,17,14.67624810892587,19.196243714538785,4.3813518136003164
662,14,14.675226586102719,19.16793612690647,4.378120159030182
663,13,14.672699849170437,19.14325168517343,4.375300182293031
664,16,14.674698795180722,19.117070692408188,4.372307250458068
665,13,14.67218045112782,19.09253434337724,4.369500468403366
666,12,14.668168168168169,19.074572320067816,4.367444598397078
667,19,14.674662668665666,19.074065665817766,4.367386594499938
668,16,14.676646706586826,19.048137258417295,4.36441717282128
669,15,14.67713004484305,19.01982076186263,4.361171948211012
670,16,14.67910447761194,18.99404098908443,4.358215344505641
671,13,14.676602086438152,18.969929437789983,4.3554482476307745
672,12,14.672619047619047,18.95234552154195,4.353429168085999
673,15,14.673105497771173,18.92434355053441,4.3502118971993085
674,12,14.669139465875372,18.906851781736215,4.348200982215083
675,11,14.663703703703703,18.89875665294925,4.3472700230086065
676,20,14.671597633136095,18.91286194460978,4.348892036439831
677,17,14.67503692762186,18.892921896716118,4.346598888408742
678,16,14.676991150442477,18.867641684287467,4.343689869717619
679,17,14.68041237113402,18.847790109773317,4.341404163375407
680,14,14.679411764705883,18.82075259515571,4.338289132268124
681,13,14.676945668135096,18.797251170322646,4.335579681002605
682,16,14.678885630498534,18.772252130614632,4.3326957117497455
683,13,14.676427525622255,18.74888796949124,4.329998610795532
684,12,14.67251461988304,18.731934612359357,4.328040504935156
685,17,14.675912408759125,18.71248548137887,4.325793046526714
686,14,14.674927113702624,18.685872808098665,4.322715906475773
687,13,14.672489082969433,18.66275115526655,4.320040642779481
688,14,14.671511627906977,18.6362814359113,4.316975959617021
689,11,14.666182873730044,18.628769319242252,4.316105804917466
690,10,14.659420289855072,18.633280823356436,4.316628409228253
691,13,14.657018813314037,18.61029444103535,4.313965048657134
692,10,14.65028901734104,18.614696448260883,4.314475222812258
693,9,14.642135642135642,18.633837863275094,4.316692931316182
694,16,14.644092219020173,18.6096408906311,4.31388929976548
695,13,14.641726618705036,18.586748097924538,4.311235101212243
696,12,14.637931034482758,18.57005548949663,4.309298723632029
697,13,14.63558106169297,18.547256226212358,4.3066525546196965
698,10,14.62893982808023,18.551426096665875,4.307136647085378
699,9,14.620886981402004,18.570150286225367,4.309309722707962
700,12,14.617142857142857,18.553420408163266,4.307368153311633
701,9,14.609129814550641,18.57189952808399,4.309512678724126
702,8,14.5997150997151,18.607578266410176,4.3136502253207984
703,19,14.60597439544808,18.60861295524768,4.313770155588691
704,16,14.607954545454545,18.584936725206607,4.311025020248271
705,15,14.608510638297872,18.558792817262713,4.307991738300192
706,16,14.610481586402265,18.535244243995216,4.305257744200133
707,13,14.608203677510609,18.512690832631456,4.302637659928088
708,12,14.6045197740113,18.496137763733284,4.300713634239472
709,15,14.605077574047955,18.47027041006125,4.297705249323323
710,12,14.601408450704225,18.453800833168025,4.295788732371277
711,11,14.596343178621659,18.446062577024495,4.2948879586113184
712,16,14.598314606741573,18.422918507764173,4.292192738888152
713,13,14.596072931276296,18.400657789912444,4.289598791252213
714,12,14.592436974789916,18.38431254854883,4.287693149999057
715,13,14.59020979020979,18.36214191403003,4.285106989799675
716,10,14.583798882681565,18.365882775194283,4.285543463225438
717,9,14.576011157601116,18.383692317867137,4.287620822538665
718,12,14.572423398328691,18.36731752546923,4.285710854160512
719,9,14.564673157162726,18.384899441157067,4.2877615886563785
720,8,14.555555555555555,18.419135802469135,4.291752066751892
721,15,14.55617198335645,18.393862738798976,4.288806680045042
722,12,14.552631578947368,18.377423822714682,4.286889760970613
